,date,time,open,high,low,close,tickvol,vol,spread,label,exit_index
38,3/01/2020,1:00:00 AM,1.11708,1.11734,1.11708,1.11728,195,0,2,-1,59.0
39,3/01/2020,1:30:00 AM,1.11728,1.11733,1.11702,1.11708,153,0,1,-1,59.0
40,3/01/2020,2:00:00 AM,1.11708,1.11738,1.11697,1.11725,320,0,1,-1,59.0
41,3/01/2020,2:30:00 AM,1.11725,1.1176,1.11723,1.11754,189,0,2,-1,58.0
42,3/01/2020,3:00:00 AM,1.11754,1.11784,1.11745,1.1176,281,0,2,-1,58.0
43,3/01/2020,3:30:00 AM,1.1176,1.11769,1.11723,1.11736,669,0,2,-1,59.0
44,3/01/2020,4:00:00 AM,1.11736,1.1177,1.11733,1.11763,723,0,1,-1,58.0
45,3/01/2020,4:30:00 AM,1.11763,1.11774,1.11718,1.11725,843,0,1,-1,59.0
46,3/01/2020,5:00:00 AM,1.11725,1.11732,1.11696,1.11717,660,0,2,-1,59.0
47,3/01/2020,5:30:00 AM,1.11717,1.11736,1.11711,1.11721,414,0,2,-1,59.0
48,3/01/2020,6:00:00 AM,1.11719,1.11748,1.11718,1.11736,401,0,2,-1,59.0
49,3/01/2020,6:30:00 AM,1.11736,1.11742,1.11685,1.11699,331,0,2,-1,59.0
50,3/01/2020,7:00:00 AM,1.11699,1.11704,1.11644,1.11664,588,0,2,-1,60.0
51,3/01/2020,7:30:00 AM,1.11664,1.117,1.11656,1.11663,479,0,1,-1,60.0
52,3/01/2020,8:00:00 AM,1.11663,1.11682,1.11639,1.11674,595,0,1,-1,59.0
53,3/01/2020,8:30:00 AM,1.11674,1.11694,1.11672,1.1169,314,0,2,-1,59.0
54,3/01/2020,9:00:00 AM,1.1169,1.11714,1.11564,1.11585,1294,0,1,-1,62.0
55,3/01/2020,9:30:00 AM,1.11585,1.11601,1.1152,1.11531,1361,0,1,1,107.0
56,3/01/2020,10:00:00 AM,1.11531,1.11604,1.11519,1.11582,1448,0,1,-1,62.0
57,3/01/2020,10:30:00 AM,1.11582,1.11588,1.11506,1.11511,1207,0,1,1,105.0
58,3/01/2020,11:00:00 AM,1.11511,1.11522,1.1143,1.11469,1264,0,1,1,105.0
59,3/01/2020,11:30:00 AM,1.11469,1.11495,1.11399,1.114,1239,0,1,1,72.0
60,3/01/2020,12:00:00 PM,1.114,1.11434,1.11313,1.11347,1509,0,1,1,70.0
61,3/01/2020,12:30:00 PM,1.11347,1.11367,1.11306,1.11359,1069,0,1,1,70.0
62,3/01/2020,1:00:00 PM,1.11359,1.11359,1.11265,1.11296,1048,0,1,1,70.0
63,3/01/2020,1:30:00 PM,1.11296,1.11311,1.1125,1.11298,955,0,1,1,70.0
64,3/01/2020,2:00:00 PM,1.11298,1.11326,1.11281,1.11302,955,0,1,1,70.0
65,3/01/2020,2:30:00 PM,1.11302,1.11425,1.11298,1.1139,1043,0,1,1,72.0
66,3/01/2020,3:00:00 PM,1.1139,1.11487,1.11375,1.11457,1301,0,1,1,72.0
67,3/01/2020,3:30:00 PM,1.11457,1.11477,1.11372,1.11382,851,0,1,1,72.0
68,3/01/2020,4:00:00 PM,1.11382,1.11488,1.11353,1.11462,1086,0,1,1,72.0
69,3/01/2020,4:30:00 PM,1.11464,1.11541,1.1146,1.11522,1498,0,1,1,107.0
70,3/01/2020,5:00:00 PM,1.11522,1.11671,1.11522,1.11629,2436,0,1,1,107.0
71,3/01/2020,5:30:00 PM,1.11629,1.11673,1.1156,1.11634,1483,0,1,1,107.0
72,3/01/2020,6:00:00 PM,1.11634,1.11744,1.11624,1.11735,1210,0,1,1,110.0
73,3/01/2020,6:30:00 PM,1.11735,1.11797,1.11711,1.11719,1177,0,1,1,110.0
74,3/01/2020,7:00:00 PM,1.1172,1.1174,1.11708,1.11727,772,0,1,1,110.0
75,3/01/2020,7:30:00 PM,1.11727,1.11736,1.11677,1.1172,576,0,1,1,110.0
76,3/01/2020,8:00:00 PM,1.1172,1.11732,1.11697,1.117,582,0,2,1,110.0
77,3/01/2020,8:30:00 PM,1.117,1.11715,1.1166,1.11665,1158,0,1,1,108.0
78,3/01/2020,9:00:00 PM,1.11665,1.1168,1.11612,1.11628,1105,0,1,1,107.0
79,3/01/2020,9:30:00 PM,1.11628,1.11676,1.11615,1.11673,775,0,2,1,108.0
80,3/01/2020,10:00:00 PM,1.11673,1.11673,1.11615,1.11617,531,0,2,1,107.0
81,3/01/2020,10:30:00 PM,1.11615,1.11619,1.116,1.11614,442,0,1,1,107.0
82,3/01/2020,11:00:00 PM,1.11614,1.11619,1.11578,1.11599,327,0,2,1,107.0
83,3/01/2020,11:30:00 PM,1.11599,1.116,1.1152,1.11558,273,0,3,1,107.0
84,6/01/2020,12:00:00 AM,1.11646,1.11661,1.11582,1.11594,227,0,3,1,107.0
85,6/01/2020,12:30:00 AM,1.11594,1.11614,1.11591,1.11592,174,0,4,1,107.0
86,6/01/2020,1:00:00 AM,1.11592,1.11675,1.11592,1.11673,635,0,1,1,108.0
87,6/01/2020,1:30:00 AM,1.11673,1.11675,1.11603,1.11603,899,0,1,1,107.0
88,6/01/2020,2:00:00 AM,1.11603,1.1168,1.116,1.1167,774,0,1,1,108.0
89,6/01/2020,2:30:00 AM,1.1167,1.11682,1.11628,1.11635,637,0,1,1,107.0
90,6/01/2020,3:00:00 AM,1.11635,1.11653,1.11618,1.11634,597,0,2,1,107.0
91,6/01/2020,3:30:00 AM,1.11633,1.11638,1.11612,1.11627,487,0,2,1,107.0
92,6/01/2020,4:00:00 AM,1.11627,1.11665,1.11622,1.11664,398,0,2,1,108.0
93,6/01/2020,4:30:00 AM,1.11664,1.1167,1.11643,1.11653,317,0,2,1,108.0
94,6/01/2020,5:00:00 AM,1.11653,1.11707,1.11652,1.11703,374,0,1,1,110.0
95,6/01/2020,5:30:00 AM,1.11703,1.11709,1.11657,1.11658,564,0,1,1,107.0
96,6/01/2020,6:00:00 AM,1.11658,1.11662,1.11624,1.11633,493,0,1,1,107.0
97,6/01/2020,6:30:00 AM,1.11633,1.11643,1.11616,1.11642,309,0,2,1,107.0
98,6/01/2020,7:00:00 AM,1.11642,1.1165,1.11637,1.11643,293,0,3,1,108.0
99,6/01/2020,7:30:00 AM,1.11643,1.11647,1.11605,1.11623,317,0,2,1,107.0
100,6/01/2020,8:00:00 AM,1.11623,1.11625,1.11571,1.11603,474,0,1,1,107.0
101,6/01/2020,8:30:00 AM,1.11603,1.11614,1.11574,1.11606,429,0,2,1,107.0
102,6/01/2020,9:00:00 AM,1.11603,1.1165,1.11595,1.11628,935,0,1,1,107.0
103,6/01/2020,9:30:00 AM,1.11627,1.11666,1.11615,1.11644,909,0,1,1,107.0
104,6/01/2020,10:00:00 AM,1.11647,1.11697,1.1163,1.11665,1169,0,1,1,108.0
105,6/01/2020,10:30:00 AM,1.11665,1.11798,1.11653,1.11785,1129,0,1,-1,165.0
106,6/01/2020,11:00:00 AM,1.11785,1.11814,1.11752,1.1179,977,0,1,-1,165.0
