,time,open,high,low,close,bid,ask,action,P/L,Total profit
1901,2022-01-28 23:00:00,0.69971,0.69971,0.69913,0.69917,0.69971,0.69972,buy,0,-0.03062000000000026
1902,2022-01-28 23:15:00,0.69918,0.69931,0.69914,0.69928,0.69918,0.6992,hold,-8.999999999994551e-05,-0.03062000000000026
1903,2022-01-28 23:30:00,0.69928,0.69972,0.69907,0.69972,0.69928,0.69931,hold,0.00035000000000005047,-0.03062000000000026
1904,2022-01-28 23:45:00,0.69972,0.69981,0.69912,0.69925,0.69972,0.69975,hold,-0.00011999999999992,-0.03062000000000026
1905,2022-01-31 00:00:00,0.69899,0.69922,0.69884,0.69899,0.69899,0.69962,hold,-0.00037999999999995795,-0.03062000000000026
1906,2022-01-31 00:15:00,0.69899,0.69902,0.69868,0.69886,0.69899,0.69948,hold,-0.0005099999999999214,-0.03062000000000026
1907,2022-01-31 00:30:00,0.69886,0.69947,0.69886,0.69947,0.69886,0.69941,hold,0.00010000000000007797,-0.03062000000000026
1908,2022-01-31 00:45:00,0.69947,0.69958,0.69909,0.69949,0.69947,0.69982,hold,0.00011999999999998695,-0.03062000000000026
1909,2022-01-31 01:00:00,0.69949,0.69971,0.69874,0.69891,0.69949,0.69985,hold,-0.00045999999999992694,-0.03062000000000026
1910,2022-01-31 01:15:00,0.69891,0.69912,0.69881,0.69902,0.69891,0.69893,hold,-0.00034999999999998346,-0.03062000000000026
1911,2022-01-31 01:30:00,0.69901,0.69922,0.69872,0.69914,0.69901,0.69904,hold,-0.0002299999999999745,-0.03062000000000026
1912,2022-01-31 01:45:00,0.69912,0.69974,0.69881,0.69964,0.69912,0.69912,hold,0.0002700000000000815,-0.03062000000000026
1913,2022-01-31 02:00:00,0.69966,0.69969,0.6992,0.69957,0.69966,0.69966,hold,0.00020000000000006696,-0.03062000000000026
1914,2022-01-31 02:15:00,0.69957,0.69997,0.69946,0.69997,0.69957,0.69958,hold,0.0006000000000000229,-0.03062000000000026
1915,2022-01-31 02:30:00,0.69993,0.70002,0.69951,0.69968,0.69993,0.69993,hold,0.00031000000000001046,-0.03062000000000026
1916,2022-01-31 02:45:00,0.69968,0.69997,0.69932,0.69938,0.69968,0.69968,hold,1.0000000000043476e-05,-0.03062000000000026
1917,2022-01-31 03:00:00,0.69939,0.69997,0.69938,0.69987,0.69939,0.69939,hold,0.000500000000000034,-0.03062000000000026
1918,2022-01-31 03:15:00,0.69988,0.70044,0.69959,0.70039,0.69988,0.69989,hold,0.0010199999999999988,-0.03062000000000026
1919,2022-01-31 03:30:00,0.70038,0.7006,0.70004,0.70042,0.70038,0.70038,hold,0.0010500000000000843,-0.03062000000000026
1920,2022-01-31 03:45:00,0.70043,0.7012,0.70039,0.701,0.70043,0.70044,hold,0.0016299999999999982,-0.03062000000000026
1921,2022-01-31 04:00:00,0.701,0.70111,0.70072,0.70095,0.701,0.70101,hold,0.0015800000000000037,-0.03062000000000026
1922,2022-01-31 04:15:00,0.70094,0.70136,0.70087,0.70106,0.70094,0.70094,hold,0.0016900000000000582,-0.03062000000000026
1923,2022-01-31 04:30:00,0.70106,0.7015,0.70104,0.70129,0.70106,0.70107,hold,0.0019200000000000107,-0.03062000000000026
1924,2022-01-31 04:45:00,0.70128,0.70158,0.70101,0.70156,0.70128,0.70128,sell,0.002,-0.028620000000000263
1925,2022-01-31 05:00:00,0.70155,0.70171,0.70129,0.70136,0.70155,0.70156,hold,0,-0.028620000000000263
1926,2022-01-31 05:15:00,0.70137,0.70154,0.70087,0.70092,0.70137,0.70137,hold,0,-0.028620000000000263
1927,2022-01-31 05:30:00,0.70091,0.70118,0.70087,0.70107,0.70091,0.70092,hold,0,-0.028620000000000263
1928,2022-01-31 05:45:00,0.70107,0.70116,0.70064,0.70075,0.70107,0.70108,hold,0,-0.028620000000000263
1929,2022-01-31 06:00:00,0.70076,0.7009,0.70063,0.70064,0.70076,0.70077,hold,0,-0.028620000000000263
1930,2022-01-31 06:15:00,0.70064,0.70099,0.70064,0.70076,0.70064,0.70064,hold,0,-0.028620000000000263
1931,2022-01-31 06:30:00,0.70076,0.70082,0.70061,0.70073,0.70076,0.70077,hold,0,-0.028620000000000263
1932,2022-01-31 06:45:00,0.70073,0.70104,0.70071,0.70102,0.70073,0.70074,hold,0,-0.028620000000000263
1933,2022-01-31 07:00:00,0.70102,0.70124,0.70089,0.7012,0.70102,0.70103,hold,0,-0.028620000000000263
1934,2022-01-31 07:15:00,0.7012,0.70158,0.70119,0.70154,0.7012,0.7012,hold,0,-0.028620000000000263
1935,2022-01-31 07:30:00,0.70154,0.70182,0.70142,0.70175,0.70154,0.70154,hold,0,-0.028620000000000263
1936,2022-01-31 07:45:00,0.70175,0.70236,0.70175,0.7021,0.70175,0.70175,hold,0,-0.028620000000000263
1937,2022-01-31 08:00:00,0.70211,0.70249,0.702,0.70228,0.70211,0.70211,hold,0,-0.028620000000000263
1938,2022-01-31 08:15:00,0.70227,0.70301,0.70225,0.70291,0.70227,0.70227,hold,0,-0.028620000000000263
1939,2022-01-31 08:30:00,0.70291,0.70372,0.70272,0.70362,0.70291,0.70291,hold,0,-0.028620000000000263
1940,2022-01-31 08:45:00,0.70363,0.70371,0.70326,0.70336,0.70363,0.70364,hold,0,-0.028620000000000263
1941,2022-01-31 09:00:00,0.70333,0.70344,0.70306,0.70339,0.70333,0.70333,hold,0,-0.028620000000000263
1942,2022-01-31 09:15:00,0.7034,0.70362,0.70317,0.70332,0.7034,0.70341,hold,0,-0.028620000000000263
1943,2022-01-31 09:30:00,0.70332,0.70369,0.70312,0.70338,0.70332,0.70332,hold,0,-0.028620000000000263
1944,2022-01-31 09:45:00,0.70338,0.70438,0.70333,0.70436,0.70338,0.70338,hold,0,-0.028620000000000263
1945,2022-01-31 10:00:00,0.70436,0.70445,0.70359,0.70416,0.70436,0.70438,hold,0,-0.028620000000000263
1946,2022-01-31 10:15:00,0.70416,0.70463,0.70392,0.70442,0.70416,0.70418,hold,0,-0.028620000000000263
1947,2022-01-31 10:30:00,0.70442,0.70517,0.70436,0.70513,0.70442,0.70442,hold,0,-0.028620000000000263
1948,2022-01-31 10:45:00,0.70512,0.70536,0.70486,0.7049,0.70512,0.70512,hold,0,-0.028620000000000263
1949,2022-01-31 11:00:00,0.7049,0.70576,0.70477,0.70551,0.7049,0.7049,hold,0,-0.028620000000000263
1950,2022-01-31 11:15:00,0.70552,0.70579,0.70516,0.70552,0.70552,0.70552,hold,0,-0.028620000000000263
1951,2022-01-31 11:30:00,0.70553,0.7057,0.70531,0.70538,0.70553,0.70553,hold,0,-0.028620000000000263
1952,2022-01-31 11:45:00,0.70539,0.70541,0.70502,0.70524,0.70539,0.70539,hold,0,-0.028620000000000263
1953,2022-01-31 12:00:00,0.70524,0.70524,0.70473,0.70486,0.70524,0.70525,hold,0,-0.028620000000000263
1954,2022-01-31 12:15:00,0.70486,0.70536,0.70481,0.70514,0.70486,0.70487,hold,0,-0.028620000000000263
1955,2022-01-31 12:30:00,0.70516,0.70525,0.70461,0.70509,0.70516,0.70516,hold,0,-0.028620000000000263
1956,2022-01-31 12:45:00,0.7051,0.70528,0.7048,0.705,0.7051,0.7051,hold,0,-0.028620000000000263
1957,2022-01-31 13:00:00,0.705,0.70531,0.70478,0.70504,0.705,0.705,hold,0,-0.028620000000000263
1958,2022-01-31 13:15:00,0.70505,0.70523,0.70479,0.70488,0.70505,0.70505,hold,0,-0.028620000000000263
1959,2022-01-31 13:30:00,0.70489,0.70511,0.7046,0.70465,0.70489,0.7049,hold,0,-0.028620000000000263
1960,2022-01-31 13:45:00,0.70465,0.70499,0.7046,0.70475,0.70465,0.70465,hold,0,-0.028620000000000263
1961,2022-01-31 14:00:00,0.70475,0.70477,0.70415,0.70425,0.70475,0.70476,hold,0,-0.028620000000000263
1962,2022-01-31 14:15:00,0.70426,0.70437,0.70375,0.70434,0.70426,0.70426,hold,0,-0.028620000000000263
1963,2022-01-31 14:30:00,0.70434,0.705,0.70425,0.70486,0.70434,0.70436,hold,0,-0.028620000000000263
1964,2022-01-31 14:45:00,0.70487,0.70535,0.7048,0.70524,0.70487,0.70487,hold,0,-0.028620000000000263
1965,2022-01-31 15:00:00,0.70523,0.70555,0.70467,0.70519,0.70523,0.70523,hold,0,-0.028620000000000263
1966,2022-01-31 15:15:00,0.70519,0.70564,0.70503,0.70564,0.70519,0.7052,hold,0,-0.028620000000000263
1967,2022-01-31 15:30:00,0.70563,0.70656,0.7055,0.70644,0.70563,0.70564,hold,0,-0.028620000000000263
1968,2022-01-31 15:45:00,0.70645,0.70698,0.70613,0.70675,0.70645,0.70645,hold,0,-0.028620000000000263
1969,2022-01-31 16:00:00,0.70674,0.70694,0.70662,0.70669,0.70674,0.70674,hold,0,-0.028620000000000263
1970,2022-01-31 16:15:00,0.70672,0.70695,0.70654,0.70677,0.70672,0.70672,hold,0,-0.028620000000000263
1971,2022-01-31 16:30:00,0.70678,0.70741,0.70658,0.70736,0.70678,0.70678,hold,0,-0.028620000000000263
1972,2022-01-31 16:45:00,0.70736,0.70768,0.70656,0.70676,0.70736,0.70736,hold,0,-0.028620000000000263
1973,2022-01-31 17:00:00,0.70678,0.70678,0.70616,0.70658,0.70678,0.70678,hold,0,-0.028620000000000263
1974,2022-01-31 17:15:00,0.70658,0.70716,0.70653,0.70693,0.70658,0.70658,hold,0,-0.028620000000000263
1975,2022-01-31 17:30:00,0.70692,0.70714,0.70568,0.70578,0.70692,0.70693,hold,0,-0.028620000000000263
1976,2022-01-31 17:45:00,0.70579,0.70624,0.70423,0.70497,0.70579,0.70579,hold,0,-0.028620000000000263
1977,2022-01-31 18:00:00,0.70501,0.7052,0.70383,0.70494,0.70501,0.70501,hold,0,-0.028620000000000263
1978,2022-01-31 18:15:00,0.70492,0.70505,0.70431,0.7045,0.70492,0.70492,short,0,-0.028620000000000263
1979,2022-01-31 18:30:00,0.7045,0.70538,0.70437,0.70528,0.7045,0.7045,hold,-0.000980000000000003,-0.028620000000000263
1980,2022-01-31 18:45:00,0.70526,0.70628,0.70506,0.70628,0.70526,0.70526,short_buy,-0.001,-0.029620000000000264
1981,2022-01-31 19:00:00,0.70628,0.70721,0.70615,0.70703,0.70628,0.70629,hold,0,-0.029620000000000264
1982,2022-01-31 19:15:00,0.70706,0.70706,0.70604,0.70624,0.70706,0.70706,buy,0,-0.029620000000000264
1983,2022-01-31 19:30:00,0.70624,0.70634,0.70569,0.70606,0.70624,0.70624,hold,-0.00037999999999995795,-0.029620000000000264
1984,2022-01-31 19:45:00,0.70606,0.70631,0.706,0.70623,0.70606,0.70608,hold,-0.0002099999999999545,-0.029620000000000264
1985,2022-01-31 20:00:00,0.70624,0.70662,0.70603,0.70652,0.70624,0.70624,hold,8.000000000005797e-05,-0.029620000000000264
1986,2022-01-31 20:15:00,0.70652,0.70673,0.7064,0.70647,0.70652,0.70652,hold,3.0000000000063477e-05,-0.029620000000000264
1987,2022-01-31 20:30:00,0.70648,0.70692,0.70632,0.70662,0.70648,0.70649,hold,0.00018000000000004696,-0.029620000000000264
1988,2022-01-31 20:45:00,0.70662,0.70696,0.70652,0.70696,0.70662,0.70662,hold,0.000520000000000054,-0.029620000000000264
1989,2022-01-31 21:00:00,0.70696,0.70714,0.70685,0.70697,0.70696,0.70696,hold,0.0005300000000000084,-0.029620000000000264
1990,2022-01-31 21:15:00,0.70697,0.70709,0.70678,0.70703,0.70697,0.70697,hold,0.0005900000000000684,-0.029620000000000264
1991,2022-01-31 21:30:00,0.70704,0.70707,0.70687,0.70705,0.70704,0.70704,hold,0.0006099999999999774,-0.029620000000000264
1992,2022-01-31 21:45:00,0.70705,0.70739,0.70687,0.70739,0.70705,0.70707,hold,0.0009499999999999844,-0.029620000000000264
1993,2022-01-31 22:00:00,0.70739,0.70747,0.7065,0.7066,0.70739,0.7074,hold,0.00016000000000002696,-0.029620000000000264
1994,2022-01-31 22:15:00,0.70657,0.70685,0.70648,0.70676,0.70657,0.70657,hold,0.000320000000000076,-0.029620000000000264
1995,2022-01-31 22:30:00,0.70677,0.70737,0.70659,0.70684,0.70677,0.70677,hold,0.00040000000000004496,-0.029620000000000264
1996,2022-01-31 22:45:00,0.70684,0.70716,0.70665,0.70695,0.70684,0.70684,hold,0.0005099999999999884,-0.029620000000000264
1997,2022-01-31 23:00:00,0.70695,0.70697,0.70656,0.70667,0.70695,0.70695,hold,0.00023000000000004145,-0.029620000000000264
1998,2022-01-31 23:15:00,0.70668,0.70702,0.70651,0.70653,0.70668,0.70669,hold,9.000000000001246e-05,-0.029620000000000264
1999,2022-01-31 23:30:00,0.70653,0.70684,0.70637,0.70682,0.70653,0.70653,hold,0.00038000000000002496,-0.029620000000000264
2000,2022-01-31 23:45:00,0.70683,0.70688,0.70657,0.70682,0.70683,0.70685,hold,0.00038000000000002496,-0.029620000000000264
2001,2022-02-01 00:00:00,0.70663,0.70666,0.70628,0.70658,0.70663,0.70707,hold,0.00014000000000000695,-0.029620000000000264
2002,2022-02-01 00:15:00,0.70659,0.70669,0.70659,0.70669,0.70659,0.70687,hold,0.0002500000000000615,-0.029620000000000264
2003,2022-02-01 00:30:00,0.70669,0.70679,0.7066,0.70669,0.70669,0.70694,hold,0.0002500000000000615,-0.029620000000000264
2004,2022-02-01 00:45:00,0.7067,0.70684,0.70641,0.70654,0.7067,0.70706,hold,9.999999999996695e-05,-0.029620000000000264
2005,2022-02-01 01:00:00,0.70656,0.70707,0.7065,0.70674,0.70656,0.70667,hold,0.00030000000000005597,-0.029620000000000264
2006,2022-02-01 01:15:00,0.70674,0.70694,0.70656,0.70662,0.70674,0.7068,hold,0.00018000000000004696,-0.029620000000000264
2007,2022-02-01 01:30:00,0.70664,0.70701,0.70651,0.70701,0.70664,0.70665,hold,0.0005700000000000484,-0.029620000000000264
2008,2022-02-01 01:45:00,0.707,0.70714,0.70675,0.70682,0.707,0.707,hold,0.00038000000000002496,-0.029620000000000264
2009,2022-02-01 02:00:00,0.70681,0.70686,0.7065,0.70658,0.70681,0.70681,hold,0.00014000000000000695,-0.029620000000000264
2010,2022-02-01 02:15:00,0.70658,0.70658,0.7064,0.70642,0.70658,0.70658,hold,-1.9999999999931016e-05,-0.029620000000000264
2011,2022-02-01 02:30:00,0.70643,0.7067,0.7064,0.7067,0.70643,0.70647,hold,0.00026000000000001597,-0.029620000000000264
2012,2022-02-01 02:45:00,0.70672,0.70682,0.70635,0.7067,0.70672,0.70672,sell,0.00026000000000001597,-0.029360000000000247
2013,2022-02-01 03:00:00,0.70668,0.70714,0.70647,0.70714,0.70668,0.70668,hold,0,-0.029360000000000247
2014,2022-02-01 03:15:00,0.70713,0.70714,0.70639,0.7065,0.70713,0.70713,hold,0,-0.029360000000000247
2015,2022-02-01 03:30:00,0.7065,0.70667,0.70631,0.70642,0.7065,0.7065,hold,0,-0.029360000000000247
2016,2022-02-01 03:45:00,0.70641,0.70646,0.70614,0.70631,0.70641,0.70642,hold,0,-0.029360000000000247
2017,2022-02-01 04:00:00,0.70629,0.70658,0.70616,0.70632,0.70629,0.70629,hold,0,-0.029360000000000247
2018,2022-02-01 04:15:00,0.70632,0.70714,0.70632,0.70712,0.70632,0.70632,hold,0,-0.029360000000000247
2019,2022-02-01 04:30:00,0.70713,0.70731,0.70699,0.70726,0.70713,0.70713,hold,0,-0.029360000000000247
2020,2022-02-01 04:45:00,0.70726,0.70732,0.70708,0.70728,0.70726,0.70726,buy,0,-0.029360000000000247
2021,2022-02-01 05:00:00,0.70729,0.70729,0.70702,0.70708,0.70729,0.70729,hold,-0.00039999999999997796,-0.029360000000000247
2022,2022-02-01 05:15:00,0.70708,0.70734,0.70676,0.70695,0.70708,0.70708,hold,-0.0005300000000000525,-0.029360000000000247
2023,2022-02-01 05:30:00,0.70695,0.70721,0.70334,0.7038,0.70695,0.70721,sell,-0.001,-0.030360000000000248
2024,2022-02-01 05:45:00,0.70381,0.70412,0.70334,0.70376,0.70381,0.70383,hold,0,-0.030360000000000248
2025,2022-02-01 06:00:00,0.7038,0.70453,0.70375,0.70451,0.7038,0.70381,hold,0,-0.030360000000000248
2026,2022-02-01 06:15:00,0.70451,0.70567,0.70451,0.70561,0.70451,0.70453,hold,0,-0.030360000000000248
2027,2022-02-01 06:30:00,0.70561,0.70567,0.7053,0.70567,0.70561,0.70562,hold,0,-0.030360000000000248
2028,2022-02-01 06:45:00,0.70567,0.70666,0.70553,0.70657,0.70567,0.70567,hold,0,-0.030360000000000248
2029,2022-02-01 07:00:00,0.70658,0.70682,0.70617,0.70659,0.70658,0.70659,hold,0,-0.030360000000000248
2030,2022-02-01 07:15:00,0.70659,0.70671,0.7062,0.70637,0.70659,0.7066,buy,0,-0.030360000000000248
2031,2022-02-01 07:30:00,0.70637,0.70701,0.70636,0.70674,0.70637,0.70638,hold,0.00016999999999998145,-0.030360000000000248
2032,2022-02-01 07:45:00,0.70676,0.70693,0.70654,0.70664,0.70676,0.70676,hold,6.999999999999246e-05,-0.030360000000000248
2033,2022-02-01 08:00:00,0.70664,0.70688,0.70608,0.70616,0.70664,0.70664,hold,-0.00041000000000004347,-0.030360000000000248
2034,2022-02-01 08:15:00,0.70616,0.70625,0.70552,0.70563,0.70616,0.70619,hold,-0.0009400000000000739,-0.030360000000000248
2035,2022-02-01 08:30:00,0.70564,0.70604,0.70546,0.70591,0.70564,0.70564,sell,-0.0006600000000000159,-0.031020000000000263
2036,2022-02-01 08:45:00,0.70593,0.70633,0.70593,0.70616,0.70593,0.70594,hold,0,-0.031020000000000263
2037,2022-02-01 09:00:00,0.70617,0.70737,0.70614,0.70699,0.70617,0.70618,hold,0,-0.031020000000000263
2038,2022-02-01 09:15:00,0.70699,0.70746,0.70682,0.70745,0.70699,0.70699,buy,0,-0.031020000000000263
2039,2022-02-01 09:30:00,0.70744,0.70766,0.70735,0.70744,0.70744,0.70744,hold,-0.00021000000000006552,-0.031020000000000263
2040,2022-02-01 09:45:00,0.70746,0.70836,0.70741,0.70832,0.70746,0.70746,hold,0.0006699999999999264,-0.031020000000000263
2041,2022-02-01 10:00:00,0.70829,0.7093,0.70827,0.70914,0.70829,0.7083,hold,0.0014899999999999692,-0.031020000000000263
2042,2022-02-01 10:15:00,0.70915,0.70919,0.70816,0.70845,0.70915,0.70915,hold,0.0008000000000000009,-0.031020000000000263
2043,2022-02-01 10:30:00,0.70844,0.7089,0.70807,0.70812,0.70844,0.70846,hold,0.00046999999999994843,-0.031020000000000263
2044,2022-02-01 10:45:00,0.70811,0.7086,0.7078,0.70844,0.70811,0.70811,hold,0.0007899999999999354,-0.031020000000000263
2045,2022-02-01 11:00:00,0.70843,0.7092,0.70841,0.70908,0.70843,0.70843,hold,0.0014300000000000202,-0.031020000000000263
2046,2022-02-01 11:15:00,0.70907,0.70935,0.70862,0.7089,0.70907,0.70907,hold,0.0012499999999999512,-0.031020000000000263
2047,2022-02-01 11:30:00,0.7089,0.70891,0.7079,0.70798,0.7089,0.70891,hold,0.00033000000000003046,-0.031020000000000263
2048,2022-02-01 11:45:00,0.70799,0.70828,0.70795,0.70809,0.70799,0.70799,hold,0.00043999999999997394,-0.031020000000000263
2049,2022-02-01 12:00:00,0.70809,0.70836,0.70796,0.70831,0.70809,0.70809,hold,0.0006599999999999719,-0.031020000000000263
2050,2022-02-01 12:15:00,0.70831,0.7087,0.70824,0.70858,0.70831,0.70831,hold,0.0009299999999999644,-0.031020000000000263
2051,2022-02-01 12:30:00,0.70858,0.70858,0.708,0.70826,0.70858,0.70858,hold,0.0006099999999999774,-0.031020000000000263
2052,2022-02-01 12:45:00,0.70826,0.70879,0.70819,0.70867,0.70826,0.70826,hold,0.0010199999999999988,-0.031020000000000263
2053,2022-02-01 13:00:00,0.70868,0.70946,0.70866,0.70941,0.70868,0.70869,hold,0.0017599999999999617,-0.031020000000000263
2054,2022-02-01 13:15:00,0.70942,0.71006,0.70942,0.70981,0.70942,0.70942,sell,0.002,-0.02902000000000026
2055,2022-02-01 13:30:00,0.70979,0.70996,0.70951,0.70995,0.70979,0.70979,hold,0,-0.02902000000000026
2056,2022-02-01 13:45:00,0.70996,0.71036,0.70977,0.70986,0.70996,0.70996,hold,0,-0.02902000000000026
2057,2022-02-01 14:00:00,0.70987,0.71069,0.70978,0.7106,0.70987,0.70987,hold,0,-0.02902000000000026
2058,2022-02-01 14:15:00,0.7106,0.71081,0.71022,0.71081,0.7106,0.7106,hold,0,-0.02902000000000026
2059,2022-02-01 14:30:00,0.71082,0.71087,0.71019,0.71021,0.71082,0.71082,hold,0,-0.02902000000000026
2060,2022-02-01 14:45:00,0.7102,0.71026,0.70953,0.70961,0.7102,0.7102,hold,0,-0.02902000000000026
2061,2022-02-01 15:00:00,0.70963,0.70986,0.70942,0.70962,0.70963,0.70963,hold,0,-0.02902000000000026
2062,2022-02-01 15:15:00,0.70961,0.71007,0.7094,0.70955,0.70961,0.70961,hold,0,-0.02902000000000026
2063,2022-02-01 15:30:00,0.70956,0.71009,0.70905,0.70978,0.70956,0.70958,hold,0,-0.02902000000000026
2064,2022-02-01 15:45:00,0.7098,0.71043,0.70955,0.7103,0.7098,0.7098,hold,0,-0.02902000000000026
2065,2022-02-01 16:00:00,0.7103,0.71078,0.7101,0.71027,0.7103,0.71031,hold,0,-0.02902000000000026
2066,2022-02-01 16:15:00,0.71031,0.71036,0.70987,0.71004,0.71031,0.71031,hold,0,-0.02902000000000026
2067,2022-02-01 16:30:00,0.71003,0.71029,0.70887,0.70906,0.71003,0.71003,hold,0,-0.02902000000000026
2068,2022-02-01 16:45:00,0.70906,0.70983,0.70882,0.70933,0.70906,0.70908,hold,0,-0.02902000000000026
2069,2022-02-01 17:00:00,0.70941,0.70959,0.70769,0.709,0.70941,0.70941,hold,0,-0.02902000000000026
2070,2022-02-01 17:15:00,0.70901,0.70935,0.7085,0.70875,0.70901,0.70901,short,0,-0.02902000000000026
2071,2022-02-01 17:30:00,0.70875,0.70936,0.70858,0.70859,0.70875,0.70877,hold,-4.000000000006204e-05,-0.02902000000000026
2072,2022-02-01 17:45:00,0.70858,0.71136,0.70849,0.71106,0.70858,0.70858,short_buy,-0.001,-0.030020000000000262
2073,2022-02-01 18:00:00,0.71107,0.71177,0.71106,0.71132,0.71107,0.71107,buy,0,-0.030020000000000262
2074,2022-02-01 18:15:00,0.71134,0.71164,0.71114,0.71156,0.71134,0.71134,hold,4.000000000001797e-05,-0.030020000000000262
2075,2022-02-01 18:30:00,0.71155,0.71161,0.71058,0.71086,0.71155,0.71155,hold,-0.0006599999999999049,-0.030020000000000262
2076,2022-02-01 18:45:00,0.71086,0.7111,0.71037,0.71096,0.71086,0.71086,hold,-0.0005599999999999159,-0.030020000000000262
2077,2022-02-01 19:00:00,0.71096,0.71139,0.71086,0.71121,0.71096,0.71096,hold,-0.00030999999999994346,-0.030020000000000262
2078,2022-02-01 19:15:00,0.7112,0.71147,0.71116,0.71139,0.7112,0.7112,hold,-0.00012999999999998551,-0.030020000000000262
2079,2022-02-01 19:30:00,0.71139,0.71139,0.71048,0.7105,0.71139,0.71139,sell,-0.001,-0.031020000000000263
2080,2022-02-01 19:45:00,0.7105,0.71126,0.7105,0.71119,0.7105,0.7105,hold,0,-0.031020000000000263
2081,2022-02-01 20:00:00,0.7112,0.7116,0.71104,0.71154,0.7112,0.7112,hold,0,-0.031020000000000263
2082,2022-02-01 20:15:00,0.71152,0.71165,0.71135,0.71142,0.71152,0.71152,hold,0,-0.031020000000000263
2083,2022-02-01 20:30:00,0.71142,0.7116,0.71128,0.71153,0.71142,0.71142,hold,0,-0.031020000000000263
2084,2022-02-01 20:45:00,0.71153,0.71156,0.71115,0.71144,0.71153,0.71153,hold,0,-0.031020000000000263
2085,2022-02-01 21:00:00,0.71145,0.71159,0.71115,0.71132,0.71145,0.71145,hold,0,-0.031020000000000263
2086,2022-02-01 21:15:00,0.7113,0.71147,0.71115,0.71147,0.7113,0.71131,hold,0,-0.031020000000000263
2087,2022-02-01 21:30:00,0.71147,0.7116,0.71139,0.71148,0.71147,0.71147,hold,0,-0.031020000000000263
2088,2022-02-01 21:45:00,0.71149,0.71173,0.71134,0.71162,0.71149,0.71149,hold,0,-0.031020000000000263
2089,2022-02-01 22:00:00,0.7116,0.71198,0.71151,0.71196,0.7116,0.7116,hold,0,-0.031020000000000263
2090,2022-02-01 22:15:00,0.71196,0.71243,0.7119,0.7123,0.71196,0.71197,hold,0,-0.031020000000000263
2091,2022-02-01 22:30:00,0.7123,0.71248,0.71208,0.71247,0.7123,0.7123,hold,0,-0.031020000000000263
2092,2022-02-01 22:45:00,0.71247,0.7128,0.71245,0.71275,0.71247,0.71248,hold,0,-0.031020000000000263
2093,2022-02-01 23:00:00,0.71275,0.71286,0.71266,0.71274,0.71275,0.71275,hold,0,-0.031020000000000263
2094,2022-02-01 23:15:00,0.71274,0.71305,0.71274,0.71295,0.71274,0.71275,hold,0,-0.031020000000000263
2095,2022-02-01 23:30:00,0.71294,0.71298,0.71252,0.71266,0.71294,0.71295,hold,0,-0.031020000000000263
2096,2022-02-01 23:45:00,0.71266,0.71296,0.71257,0.71284,0.71266,0.71269,hold,0,-0.031020000000000263
2097,2022-02-02 00:00:00,0.71282,0.71282,0.71248,0.71271,0.71282,0.71291,hold,0,-0.031020000000000263
2098,2022-02-02 00:15:00,0.71271,0.71355,0.71253,0.71276,0.71271,0.71298,hold,0,-0.031020000000000263
2099,2022-02-02 00:30:00,0.71278,0.71305,0.71278,0.7129,0.71278,0.71315,hold,0,-0.031020000000000263
2100,2022-02-02 00:45:00,0.71289,0.71299,0.71274,0.71278,0.71289,0.71328,hold,0,-0.031020000000000263
2101,2022-02-02 01:00:00,0.71282,0.71342,0.71279,0.71316,0.71282,0.71296,hold,0,-0.031020000000000263
2102,2022-02-02 01:15:00,0.71317,0.71387,0.71309,0.71348,0.71317,0.71317,hold,0,-0.031020000000000263
2103,2022-02-02 01:30:00,0.7135,0.71374,0.71343,0.71351,0.7135,0.7135,hold,0,-0.031020000000000263
2104,2022-02-02 01:45:00,0.71349,0.71349,0.7132,0.71339,0.71349,0.71351,hold,0,-0.031020000000000263
2105,2022-02-02 02:00:00,0.71337,0.71365,0.71326,0.71339,0.71337,0.71337,hold,0,-0.031020000000000263
2106,2022-02-02 02:15:00,0.7134,0.71419,0.71324,0.7141,0.7134,0.71341,hold,0,-0.031020000000000263
2107,2022-02-02 02:30:00,0.7141,0.71411,0.71374,0.71411,0.7141,0.7141,hold,0,-0.031020000000000263
2108,2022-02-02 02:45:00,0.71411,0.71431,0.71386,0.71398,0.71411,0.71413,hold,0,-0.031020000000000263
2109,2022-02-02 03:00:00,0.71396,0.7141,0.71376,0.71399,0.71396,0.71397,hold,0,-0.031020000000000263
2110,2022-02-02 03:15:00,0.71399,0.71451,0.71387,0.71404,0.71399,0.714,hold,0,-0.031020000000000263
2111,2022-02-02 03:30:00,0.71404,0.71433,0.71334,0.71348,0.71404,0.71404,hold,0,-0.031020000000000263
2112,2022-02-02 03:45:00,0.71347,0.71359,0.71309,0.71347,0.71347,0.71347,hold,0,-0.031020000000000263
2113,2022-02-02 04:00:00,0.71347,0.71464,0.71312,0.71368,0.71347,0.71348,hold,0,-0.031020000000000263
2114,2022-02-02 04:15:00,0.71369,0.71402,0.71317,0.71362,0.71369,0.7137,hold,0,-0.031020000000000263
2115,2022-02-02 04:30:00,0.71361,0.71394,0.7134,0.71367,0.71361,0.71361,hold,0,-0.031020000000000263
2116,2022-02-02 04:45:00,0.71367,0.71386,0.71348,0.71358,0.71367,0.71367,hold,0,-0.031020000000000263
2117,2022-02-02 05:00:00,0.71358,0.71384,0.71314,0.71314,0.71358,0.71359,hold,0,-0.031020000000000263
