time,open,high,low,close,bid,ask,signal,action,position,P/L,Total profit
2022-02-16 10:15:00+00:00,1.26883,1.26911,1.26857,1.26887,1.26883,1.26889,0.0,hold,0.0,0.0,0.1010599999999999
2022-02-16 10:30:00+00:00,1.26888,1.26916,1.26855,1.2688,1.26888,1.26892,0.0,hold,0.0,0.0,0.1010599999999999
2022-02-16 10:45:00+00:00,1.26882,1.26882,1.26809,1.26817,1.26882,1.26882,0.0,hold,0.0,0.0,0.1010599999999999
2022-02-16 11:00:00+00:00,1.26816,1.26951,1.268,1.26875,1.26816,1.2682,0.0,hold,0.0,0.0,0.1010599999999999
2022-02-16 11:15:00+00:00,1.26875,1.26896,1.26821,1.26823,1.26875,1.2688,0.0,hold,0.0,0.0,0.1010599999999999
2022-02-16 11:30:00+00:00,1.26823,1.2687,1.26792,1.26799,1.26823,1.26828,0.0,hold,0.0,0.0,0.1010599999999999
2022-02-16 11:45:00+00:00,1.26799,1.2684,1.26789,1.26826,1.26799,1.26801,0.0,hold,0.0,0.0,0.1010599999999999
2022-02-16 12:00:00+00:00,1.26825,1.26854,1.26794,1.26824,1.26825,1.26829,0.0,hold,0.0,0.0,0.1010599999999999
2022-02-16 12:15:00+00:00,1.26827,1.269,1.26806,1.26882,1.26827,1.26832,1.0,buy,1.0,0.0,0.1010599999999999
2022-02-16 12:30:00+00:00,1.26879,1.26883,1.26781,1.268,1.26879,1.26884,-1.0,close long,0.0,0.0002700000000001925,0.10133000000000009
2022-02-16 12:45:00+00:00,1.26798,1.26801,1.26756,1.26766,1.26798,1.26802,0.0,hold,0.0,0.0,0.10133000000000009
2022-02-16 13:00:00+00:00,1.26768,1.26855,1.26752,1.26855,1.26768,1.2677,0.0,hold,0.0,0.0,0.10133000000000009
2022-02-16 13:15:00+00:00,1.26856,1.26857,1.26808,1.26837,1.26856,1.26858,0.0,hold,0.0,0.0,0.10133000000000009
2022-02-16 13:30:00+00:00,1.26839,1.26853,1.26772,1.26836,1.26839,1.26841,0.0,hold,0.0,0.0,0.10133000000000009
2022-02-16 13:45:00+00:00,1.2684,1.26883,1.26816,1.2687,1.2684,1.2684,1.0,buy,1.0,0.0,0.10133000000000009
2022-02-16 14:00:00+00:00,1.26876,1.26879,1.26804,1.26824,1.26876,1.26878,0.0,hold,1.0,0.000360000000000138,0.10133000000000009
2022-02-16 14:15:00+00:00,1.26824,1.26856,1.26791,1.26793,1.26824,1.26827,0.0,hold,1.0,-0.00015999999999993797,0.10133000000000009
2022-02-16 14:30:00+00:00,1.26793,1.26846,1.26784,1.26834,1.26793,1.26797,0.0,hold,1.0,-0.00046999999999997044,0.10133000000000009
2022-02-16 14:45:00+00:00,1.26835,1.26881,1.26796,1.26798,1.26835,1.26835,0.0,hold,1.0,-4.999999999988347e-05,0.10133000000000009
2022-02-16 15:00:00+00:00,1.26795,1.2684,1.2676,1.2676,1.26795,1.26795,-1.0,close long,0.0,-0.0006500000000000614,0.10068000000000002
2022-02-16 15:15:00+00:00,1.26761,1.26827,1.26726,1.26801,1.26761,1.26764,0.0,hold,0.0,0.0,0.10068000000000002
2022-02-16 15:30:00+00:00,1.268,1.26803,1.26637,1.26755,1.268,1.26827,0.0,hold,0.0,0.0,0.10068000000000002
2022-02-16 15:45:00+00:00,1.26758,1.26898,1.26738,1.26805,1.26758,1.2676,1.0,buy,1.0,0.0,0.10068000000000002
2022-02-16 16:00:00+00:00,1.26805,1.2691,1.26805,1.26886,1.26805,1.26806,0.0,hold,1.0,0.0004499999999998394,0.10068000000000002
2022-02-16 16:15:00+00:00,1.26888,1.26894,1.26808,1.26842,1.26888,1.26889,0.0,hold,1.0,0.0012799999999999478,0.10068000000000002
2022-02-16 16:30:00+00:00,1.26843,1.26844,1.26749,1.26795,1.26843,1.26847,0.0,hold,1.0,0.0008299999999998864,0.10068000000000002
2022-02-16 16:45:00+00:00,1.26794,1.2695,1.26734,1.26899,1.26794,1.26797,0.0,hold,1.0,0.00034000000000000696,0.10068000000000002
2022-02-16 17:00:00+00:00,1.26904,1.26965,1.26824,1.26933,1.26904,1.26905,0.0,hold,1.0,0.0014399999999998858,0.10068000000000002
2022-02-16 17:15:00+00:00,1.26931,1.26977,1.26878,1.26902,1.26931,1.26934,0.0,hold,1.0,0.0017099999999998783,0.10068000000000002
2022-02-16 17:30:00+00:00,1.26907,1.26966,1.2687,1.26955,1.26907,1.26911,0.0,hold,1.0,0.0014699999999998603,0.10068000000000002
2022-02-16 17:45:00+00:00,1.26956,1.27041,1.26947,1.26968,1.26956,1.26956,0.0,hold,1.0,0.0019599999999999618,0.10068000000000002
2022-02-16 18:00:00+00:00,1.26968,1.27023,1.2693,1.26963,1.26968,1.26972,0.0,close long,0.0,0.002,0.10268000000000002
2022-02-16 18:15:00+00:00,1.2696,1.27038,1.26931,1.26931,1.2696,1.26961,0.0,hold,0.0,0.0,0.10268000000000002
2022-02-16 18:30:00+00:00,1.26926,1.26981,1.26883,1.2696,1.26926,1.26927,0.0,hold,0.0,0.0,0.10268000000000002
2022-02-16 18:45:00+00:00,1.26961,1.26969,1.2686,1.26868,1.26961,1.26962,-1.0,short,-1.0,0.0,0.10268000000000002
2022-02-16 19:00:00+00:00,1.26866,1.26876,1.26815,1.26852,1.26866,1.26867,0.0,hold,-1.0,0.0009399999999999409,0.10268000000000002
2022-02-16 19:15:00+00:00,1.2685,1.26856,1.26813,1.26827,1.2685,1.2685,0.0,hold,-1.0,0.0011099999999999444,0.10268000000000002
2022-02-16 19:30:00+00:00,1.26828,1.26943,1.26823,1.26871,1.26828,1.26829,0.0,hold,-1.0,0.0013199999999999878,0.10268000000000002
2022-02-16 19:45:00+00:00,1.2687,1.26877,1.26828,1.26846,1.2687,1.2687,0.0,hold,-1.0,0.0009099999999999664,0.10268000000000002
2022-02-16 20:00:00+00:00,1.26847,1.26879,1.26819,1.26838,1.26847,1.26848,0.0,hold,-1.0,0.0011299999999998533,0.10268000000000002
2022-02-16 20:15:00+00:00,1.26837,1.26864,1.26806,1.26854,1.26837,1.26837,0.0,hold,-1.0,0.0012399999999999078,0.10268000000000002
2022-02-16 20:30:00+00:00,1.26853,1.26903,1.26792,1.26884,1.26853,1.26854,0.0,hold,-1.0,0.0010699999999999044,0.10268000000000002
2022-02-16 20:45:00+00:00,1.26883,1.26913,1.26835,1.2688,1.26883,1.26885,0.0,hold,-1.0,0.0007599999999998719,0.10268000000000002
2022-02-16 21:00:00+00:00,1.26879,1.27005,1.26727,1.26831,1.26879,1.26901,1.0,close short,0.0,0.00039999999999993394,0.10307999999999995
2022-02-16 21:15:00+00:00,1.26828,1.26835,1.26762,1.26795,1.26828,1.26831,-1.0,short,-1.0,0.0,0.10307999999999995
2022-02-16 21:30:00+00:00,1.26796,1.269,1.26759,1.26897,1.26796,1.26799,0.0,hold,-1.0,0.0002900000000001235,0.10307999999999995
2022-02-16 21:45:00+00:00,1.26895,1.26903,1.26763,1.26763,1.26895,1.26899,0.0,hold,-1.0,-0.0007099999999999884,0.10307999999999995
2022-02-16 22:00:00+00:00,1.2676,1.26822,1.26732,1.26783,1.2676,1.26762,0.0,hold,-1.0,0.000660000000000105,0.10307999999999995
2022-02-16 22:15:00+00:00,1.26783,1.26844,1.26729,1.26814,1.26783,1.26784,0.0,hold,-1.0,0.00043999999999999595,0.10307999999999995
2022-02-16 22:30:00+00:00,1.26814,1.26868,1.268,1.2684,1.26814,1.26819,0.0,hold,-1.0,9.000000000014552e-05,0.10307999999999995
2022-02-16 22:45:00+00:00,1.26844,1.26886,1.26831,1.26841,1.26844,1.26845,0.0,hold,-1.0,-0.00017000000000000348,0.10307999999999995
2022-02-16 23:00:00+00:00,1.2684,1.26887,1.26839,1.26882,1.2684,1.26843,0.0,hold,-1.0,-0.00014999999999987246,0.10307999999999995
2022-02-16 23:15:00+00:00,1.26882,1.26941,1.26876,1.26941,1.26882,1.26882,1.0,close short,0.0,-0.0007399999999999849,0.10233999999999996
2022-02-16 23:30:00+00:00,1.26941,1.26949,1.26898,1.26913,1.26941,1.26944,0.0,hold,0.0,0.0,0.10233999999999996
2022-02-16 23:45:00+00:00,1.26912,1.26955,1.26887,1.2691,1.26912,1.26917,0.0,hold,0.0,0.0,0.10233999999999996
2022-02-17 00:00:00+00:00,1.26871,1.26914,1.26797,1.26868,1.26871,1.26935,0.0,hold,0.0,0.0,0.10233999999999996
2022-02-17 00:15:00+00:00,1.26868,1.26892,1.26866,1.26879,1.26868,1.2698,0.0,hold,0.0,0.0,0.10233999999999996
2022-02-17 00:30:00+00:00,1.2688,1.26888,1.26837,1.26888,1.2688,1.26937,0.0,hold,0.0,0.0,0.10233999999999996
2022-02-17 00:45:00+00:00,1.2688,1.26894,1.26874,1.26893,1.2688,1.26931,0.0,hold,0.0,0.0,0.10233999999999996
2022-02-17 01:00:00+00:00,1.26908,1.2691,1.26823,1.26826,1.26908,1.26932,0.0,hold,0.0,0.0,0.10233999999999996
2022-02-17 01:15:00+00:00,1.26826,1.26862,1.26796,1.26812,1.26826,1.26832,-1.0,short,-1.0,0.0,0.10233999999999996
2022-02-17 01:30:00+00:00,1.26811,1.26918,1.26806,1.26916,1.26811,1.26819,0.0,hold,-1.0,7.00000000000145e-05,0.10233999999999996
2022-02-17 01:45:00+00:00,1.26916,1.26961,1.26905,1.26961,1.26916,1.26927,1.0,close short,0.0,-0.001,0.10133999999999996
2022-02-17 02:00:00+00:00,1.26964,1.26971,1.26871,1.26876,1.26964,1.26968,0.0,hold,0.0,0.0,0.10133999999999996
2022-02-17 02:15:00+00:00,1.26875,1.26898,1.26847,1.26875,1.26875,1.26876,0.0,hold,0.0,0.0,0.10133999999999996
2022-02-17 02:30:00+00:00,1.26875,1.26898,1.26822,1.26859,1.26875,1.26883,0.0,hold,0.0,0.0,0.10133999999999996
2022-02-17 02:45:00+00:00,1.26861,1.26912,1.26859,1.26911,1.26861,1.26862,0.0,hold,0.0,0.0,0.10133999999999996
2022-02-17 03:00:00+00:00,1.26912,1.26984,1.2691,1.26975,1.26912,1.26915,0.0,hold,0.0,0.0,0.10133999999999996
2022-02-17 03:15:00+00:00,1.26976,1.26991,1.26929,1.26941,1.26976,1.2698,0.0,hold,0.0,0.0,0.10133999999999996
2022-02-17 03:30:00+00:00,1.26944,1.26997,1.26942,1.2696,1.26944,1.26947,0.0,hold,0.0,0.0,0.10133999999999996
2022-02-17 03:45:00+00:00,1.26959,1.26986,1.2694,1.26954,1.26959,1.26961,0.0,hold,0.0,0.0,0.10133999999999996
2022-02-17 04:00:00+00:00,1.26953,1.26972,1.26917,1.26932,1.26953,1.26956,0.0,hold,0.0,0.0,0.10133999999999996
2022-02-17 04:15:00+00:00,1.26932,1.26971,1.26926,1.26937,1.26932,1.26933,0.0,hold,0.0,0.0,0.10133999999999996
2022-02-17 04:30:00+00:00,1.26942,1.26949,1.26908,1.2693,1.26942,1.26942,0.0,hold,0.0,0.0,0.10133999999999996
2022-02-17 04:45:00+00:00,1.2693,1.26969,1.26922,1.26967,1.2693,1.26931,0.0,hold,0.0,0.0,0.10133999999999996
2022-02-17 05:00:00+00:00,1.2697,1.26982,1.26952,1.26956,1.2697,1.26973,0.0,hold,0.0,0.0,0.10133999999999996
2022-02-17 05:15:00+00:00,1.26957,1.26957,1.26933,1.26934,1.26957,1.26957,0.0,hold,0.0,0.0,0.10133999999999996
2022-02-17 05:30:00+00:00,1.26934,1.26939,1.2689,1.26901,1.26934,1.26935,-1.0,short,-1.0,0.0,0.10133999999999996
2022-02-17 05:45:00+00:00,1.26901,1.27244,1.26899,1.27242,1.26901,1.26904,1.0,close short,0.0,9.999999999996695e-05,0.10143999999999992
2022-02-17 06:00:00+00:00,1.27241,1.27342,1.27,1.27076,1.27241,1.27247,0.0,hold,0.0,0.0,0.10143999999999992
2022-02-17 06:15:00+00:00,1.27077,1.27198,1.27077,1.2718,1.27077,1.27081,0.0,hold,0.0,0.0,0.10143999999999992
2022-02-17 06:30:00+00:00,1.27179,1.27189,1.27116,1.27181,1.27179,1.27186,0.0,hold,0.0,0.0,0.10143999999999992
2022-02-17 06:45:00+00:00,1.27179,1.27231,1.27165,1.2723,1.27179,1.27183,0.0,hold,0.0,0.0,0.10143999999999992
2022-02-17 07:00:00+00:00,1.27228,1.2723,1.27098,1.27145,1.27228,1.27232,0.0,hold,0.0,0.0,0.10143999999999992
2022-02-17 07:15:00+00:00,1.27146,1.27152,1.27064,1.27122,1.27146,1.27148,0.0,hold,0.0,0.0,0.10143999999999992
2022-02-17 07:30:00+00:00,1.27121,1.27131,1.27045,1.2705,1.27121,1.27123,0.0,hold,0.0,0.0,0.10143999999999992
2022-02-17 07:45:00+00:00,1.27051,1.27109,1.27034,1.27035,1.27051,1.27053,0.0,hold,0.0,0.0,0.10143999999999992
2022-02-17 08:00:00+00:00,1.27035,1.27129,1.27035,1.27115,1.27035,1.27041,0.0,hold,0.0,0.0,0.10143999999999992
2022-02-17 08:15:00+00:00,1.27116,1.27168,1.26971,1.2698,1.27116,1.27116,-1.0,short,-1.0,0.0,0.10143999999999992
2022-02-17 08:30:00+00:00,1.26981,1.27158,1.26962,1.27142,1.26981,1.26985,0.0,hold,-1.0,0.0013100000000001444,0.10143999999999992
2022-02-17 08:45:00+00:00,1.27144,1.27153,1.27033,1.27084,1.27144,1.27149,0.0,hold,-1.0,-0.00032999999999994145,0.10143999999999992
2022-02-17 09:00:00+00:00,1.27086,1.27151,1.27039,1.27129,1.27086,1.27089,0.0,hold,-1.0,0.00026999999999999247,0.10143999999999992
2022-02-17 09:15:00+00:00,1.2713,1.27156,1.27078,1.27118,1.2713,1.27133,0.0,hold,-1.0,-0.00017000000000000348,0.10143999999999992
2022-02-17 09:30:00+00:00,1.27116,1.27122,1.27072,1.27096,1.27116,1.27122,0.0,hold,-1.0,-5.999999999994898e-05,0.10143999999999992
2022-02-17 09:45:00+00:00,1.27094,1.27096,1.26994,1.27013,1.27094,1.27096,0.0,hold,-1.0,0.00019999999999997797,0.10143999999999992
2022-02-17 10:00:00+00:00,1.27012,1.27037,1.26943,1.2703,1.27012,1.27017,0.0,hold,-1.0,0.0009900000000000464,0.10143999999999992
2022-02-17 10:15:00+00:00,1.27029,1.27253,1.26995,1.27177,1.27029,1.27032,1.0,close short,0.0,0.000640000000000174,0.10208000000000009
2022-02-17 10:30:00+00:00,1.27174,1.27209,1.27046,1.27096,1.27174,1.27175,0.0,hold,0.0,0.0,0.10208000000000009
2022-02-17 10:45:00+00:00,1.27095,1.27172,1.2708,1.27122,1.27095,1.27099,0.0,hold,0.0,0.0,0.10208000000000009
2022-02-17 11:00:00+00:00,1.27122,1.27195,1.27089,1.27164,1.27122,1.27124,0.0,hold,0.0,0.0,0.10208000000000009
2022-02-17 11:15:00+00:00,1.27164,1.27171,1.27051,1.27067,1.27164,1.27168,0.0,hold,0.0,0.0,0.10208000000000009
2022-02-17 11:30:00+00:00,1.27067,1.27098,1.27009,1.27089,1.27067,1.2707,0.0,hold,0.0,0.0,0.10208000000000009
2022-02-17 11:45:00+00:00,1.27087,1.2711,1.27058,1.27079,1.27087,1.27091,0.0,hold,0.0,0.0,0.10208000000000009
2022-02-17 12:00:00+00:00,1.27077,1.271,1.27055,1.27071,1.27077,1.27081,0.0,hold,0.0,0.0,0.10208000000000009
2022-02-17 12:15:00+00:00,1.27069,1.27095,1.27035,1.2707,1.27069,1.27071,0.0,hold,0.0,0.0,0.10208000000000009
2022-02-17 12:30:00+00:00,1.27071,1.27082,1.27012,1.27028,1.27071,1.27073,0.0,hold,0.0,0.0,0.10208000000000009
2022-02-17 12:45:00+00:00,1.2703,1.27039,1.2697,1.27024,1.2703,1.27031,-1.0,short,-1.0,0.0,0.10208000000000009
2022-02-17 13:00:00+00:00,1.27024,1.27054,1.26993,1.26999,1.27024,1.27028,0.0,hold,-1.0,1.999999999990898e-05,0.10208000000000009
2022-02-17 13:15:00+00:00,1.27001,1.27102,1.26997,1.27096,1.27001,1.27004,0.0,hold,-1.0,0.00025999999999992696,0.10208000000000009
2022-02-17 13:30:00+00:00,1.27097,1.27105,1.27027,1.27043,1.27097,1.27099,0.0,hold,-1.0,-0.0006900000000000794,0.10208000000000009
2022-02-17 13:45:00+00:00,1.27043,1.27099,1.27025,1.27055,1.27043,1.27046,0.0,hold,-1.0,-0.00015999999999993797,0.10208000000000009
2022-02-17 14:00:00+00:00,1.27058,1.27067,1.27019,1.27045,1.27058,1.27061,0.0,hold,-1.0,-0.00031000000000003247,0.10208000000000009
2022-02-17 14:15:00+00:00,1.27046,1.27061,1.2701,1.27036,1.27046,1.27048,0.0,hold,-1.0,-0.000180000000000069,0.10208000000000009
2022-02-17 14:30:00+00:00,1.27035,1.27047,1.26968,1.26983,1.27035,1.27038,0.0,hold,-1.0,-8.000000000008001e-05,0.10208000000000009
2022-02-17 14:45:00+00:00,1.2698,1.27012,1.26965,1.26978,1.2698,1.26983,0.0,hold,-1.0,0.00046999999999997044,0.10208000000000009
2022-02-17 15:00:00+00:00,1.26984,1.27012,1.2693,1.26989,1.26984,1.26984,0.0,hold,-1.0,0.00045999999999990493,0.10208000000000009
2022-02-17 15:15:00+00:00,1.2699,1.27057,1.2699,1.27027,1.2699,1.26991,0.0,hold,-1.0,0.00038999999999989043,0.10208000000000009
2022-02-17 15:30:00+00:00,1.27027,1.27034,1.26949,1.27007,1.27027,1.27031,0.0,hold,-1.0,-1.0000000000065512e-05,0.10208000000000009
2022-02-17 15:45:00+00:00,1.27008,1.27148,1.26997,1.27085,1.27008,1.27012,1.0,close short,0.0,-1.9999999999931016e-05,0.10206000000000015
2022-02-17 16:00:00+00:00,1.27086,1.27089,1.26944,1.26994,1.27086,1.27088,0.0,hold,0.0,0.0,0.10206000000000015
2022-02-17 16:15:00+00:00,1.26992,1.27116,1.2696,1.27021,1.26992,1.26995,0.0,hold,0.0,0.0,0.10206000000000015
2022-02-17 16:30:00+00:00,1.27017,1.27056,1.26938,1.26971,1.27017,1.27019,-1.0,short,-1.0,0.0,0.10206000000000015
2022-02-17 16:45:00+00:00,1.26973,1.27045,1.26962,1.27003,1.26973,1.26973,0.0,hold,-1.0,0.00043999999999999595,0.10206000000000015
2022-02-17 17:00:00+00:00,1.27004,1.27019,1.26758,1.26834,1.27004,1.27006,0.0,hold,-1.0,0.0001100000000000545,0.10206000000000015
2022-02-17 17:15:00+00:00,1.26839,1.26994,1.26824,1.26908,1.26839,1.26846,0.0,hold,-1.0,0.0017100000000001003,0.10206000000000015
2022-02-17 17:30:00+00:00,1.26912,1.26969,1.2689,1.26944,1.26912,1.26919,0.0,hold,-1.0,0.0009799999999999809,0.10206000000000015
2022-02-17 17:45:00+00:00,1.26943,1.27004,1.2691,1.26929,1.26943,1.26946,0.0,hold,-1.0,0.0007099999999999884,0.10206000000000015
2022-02-17 18:00:00+00:00,1.26935,1.27003,1.26886,1.26898,1.26935,1.26936,0.0,hold,-1.0,0.0008099999999999774,0.10206000000000015
2022-02-17 18:15:00+00:00,1.26897,1.2698,1.26889,1.26942,1.26897,1.269,0.0,hold,-1.0,0.0011700000000001154,0.10206000000000015
2022-02-17 18:30:00+00:00,1.26944,1.26965,1.26868,1.26884,1.26944,1.26947,0.0,hold,-1.0,0.0006999999999999229,0.10206000000000015
2022-02-17 18:45:00+00:00,1.26883,1.27014,1.26861,1.26987,1.26883,1.26887,0.0,hold,-1.0,0.0013000000000000789,0.10206000000000015
2022-02-17 19:00:00+00:00,1.26984,1.26988,1.26906,1.26944,1.26984,1.26987,0.0,hold,-1.0,0.00029999999999996696,0.10206000000000015
2022-02-17 19:15:00+00:00,1.26946,1.26972,1.26875,1.26944,1.26946,1.26947,0.0,hold,-1.0,0.0006999999999999229,0.10206000000000015
2022-02-17 19:30:00+00:00,1.26945,1.2695,1.26894,1.26901,1.26945,1.26946,0.0,hold,-1.0,0.0007099999999999884,0.10206000000000015
2022-02-17 19:45:00+00:00,1.26902,1.26952,1.26872,1.26872,1.26902,1.26906,0.0,hold,-1.0,0.0011099999999999444,0.10206000000000015
2022-02-17 20:00:00+00:00,1.26872,1.26953,1.26849,1.26944,1.26872,1.26872,0.0,hold,-1.0,0.0014499999999999513,0.10206000000000015
2022-02-17 20:15:00+00:00,1.26944,1.26947,1.26887,1.26902,1.26944,1.26947,0.0,hold,-1.0,0.0006999999999999229,0.10206000000000015
2022-02-17 20:30:00+00:00,1.26902,1.26911,1.26842,1.26855,1.26902,1.26907,0.0,hold,-1.0,0.001100000000000101,0.10206000000000015
2022-02-17 20:45:00+00:00,1.26851,1.26863,1.26817,1.26842,1.26851,1.26853,0.0,hold,-1.0,0.0016400000000000858,0.10206000000000015
2022-02-17 21:00:00+00:00,1.26842,1.2689,1.26842,1.26879,1.26842,1.26846,0.0,hold,-1.0,0.0017100000000001003,0.10206000000000015
2022-02-17 21:15:00+00:00,1.26878,1.26908,1.2684,1.26877,1.26878,1.26878,0.0,hold,-1.0,0.0013900000000000023,0.10206000000000015
2022-02-17 21:30:00+00:00,1.26879,1.26944,1.26856,1.26918,1.26879,1.2688,1.0,close short,0.0,0.0011700000000000933,0.10323000000000024
2022-02-17 21:45:00+00:00,1.26918,1.26982,1.26908,1.26974,1.26918,1.2692,0.0,hold,0.0,0.0,0.10323000000000024
2022-02-17 22:00:00+00:00,1.26974,1.27101,1.26965,1.27087,1.26974,1.26977,0.0,hold,0.0,0.0,0.10323000000000024
2022-02-17 22:15:00+00:00,1.27087,1.27087,1.27006,1.27018,1.27087,1.27091,0.0,hold,0.0,0.0,0.10323000000000024
2022-02-17 22:30:00+00:00,1.27019,1.27047,1.2697,1.2697,1.27019,1.27023,0.0,hold,0.0,0.0,0.10323000000000024
2022-02-17 22:45:00+00:00,1.26965,1.27057,1.26952,1.27055,1.26965,1.26968,0.0,hold,0.0,0.0,0.10323000000000024
2022-02-17 23:00:00+00:00,1.27054,1.2709,1.27039,1.27088,1.27054,1.27057,0.0,hold,0.0,0.0,0.10323000000000024
2022-02-17 23:15:00+00:00,1.27088,1.27089,1.27037,1.27059,1.27088,1.27092,0.0,hold,0.0,0.0,0.10323000000000024
2022-02-17 23:30:00+00:00,1.27054,1.27093,1.27038,1.27077,1.27054,1.27058,0.0,hold,0.0,0.0,0.10323000000000024
2022-02-17 23:45:00+00:00,1.27077,1.27093,1.27051,1.27088,1.27077,1.27081,0.0,hold,0.0,0.0,0.10323000000000024
2022-02-18 00:00:00+00:00,1.27049,1.27067,1.27015,1.27032,1.27049,1.27101,0.0,hold,0.0,0.0,0.10323000000000024
2022-02-18 00:15:00+00:00,1.27032,1.27062,1.27032,1.27059,1.27032,1.27102,0.0,hold,0.0,0.0,0.10323000000000024
2022-02-18 00:30:00+00:00,1.27059,1.27069,1.27059,1.27069,1.27059,1.27089,0.0,hold,0.0,0.0,0.10323000000000024
2022-02-18 00:45:00+00:00,1.27069,1.27069,1.27055,1.27062,1.27069,1.27084,0.0,hold,0.0,0.0,0.10323000000000024
2022-02-18 01:00:00+00:00,1.27068,1.27087,1.27036,1.27051,1.27068,1.27086,0.0,hold,0.0,0.0,0.10323000000000024
2022-02-18 01:15:00+00:00,1.27051,1.27053,1.27016,1.27019,1.27051,1.27056,0.0,hold,0.0,0.0,0.10323000000000024
2022-02-18 01:30:00+00:00,1.27018,1.27029,1.27008,1.27016,1.27018,1.27026,0.0,hold,0.0,0.0,0.10323000000000024
2022-02-18 01:45:00+00:00,1.27017,1.27091,1.27001,1.2709,1.27017,1.27022,0.0,hold,0.0,0.0,0.10323000000000024
2022-02-18 02:00:00+00:00,1.27089,1.27135,1.27057,1.27131,1.27089,1.27095,0.0,hold,0.0,0.0,0.10323000000000024
2022-02-18 02:15:00+00:00,1.2713,1.27132,1.27094,1.27103,1.2713,1.27135,0.0,hold,0.0,0.0,0.10323000000000024
2022-02-18 02:30:00+00:00,1.27104,1.27111,1.27076,1.27086,1.27104,1.27106,0.0,hold,0.0,0.0,0.10323000000000024
2022-02-18 02:45:00+00:00,1.27086,1.27145,1.27076,1.27125,1.27086,1.2709,0.0,hold,0.0,0.0,0.10323000000000024
2022-02-18 03:00:00+00:00,1.27124,1.27166,1.27116,1.2716,1.27124,1.27128,0.0,hold,0.0,0.0,0.10323000000000024
2022-02-18 03:15:00+00:00,1.27161,1.27175,1.27142,1.27157,1.27161,1.27163,0.0,hold,0.0,0.0,0.10323000000000024
2022-02-18 03:30:00+00:00,1.27158,1.27166,1.27018,1.27041,1.27158,1.27158,-1.0,short,-1.0,0.0,0.10323000000000024
2022-02-18 03:45:00+00:00,1.27041,1.27067,1.26942,1.26978,1.27041,1.27047,0.0,hold,-1.0,0.0011099999999999444,0.10323000000000024
2022-02-18 04:00:00+00:00,1.26975,1.26981,1.26932,1.26933,1.26975,1.26978,0.0,hold,-1.0,0.0018000000000000238,0.10323000000000024
2022-02-18 04:15:00+00:00,1.26932,1.2701,1.2693,1.27001,1.26932,1.26933,0.0,close short,0.0,0.002,0.10523000000000024
2022-02-18 04:30:00+00:00,1.27,1.27046,1.26977,1.2702,1.27,1.27006,0.0,hold,0.0,0.0,0.10523000000000024
2022-02-18 04:45:00+00:00,1.2702,1.27021,1.26976,1.26984,1.2702,1.27024,0.0,hold,0.0,0.0,0.10523000000000024
2022-02-18 05:00:00+00:00,1.26983,1.27016,1.26955,1.26976,1.26983,1.26986,0.0,hold,0.0,0.0,0.10523000000000024
2022-02-18 05:15:00+00:00,1.26968,1.26989,1.26945,1.26955,1.26968,1.2697,0.0,hold,0.0,0.0,0.10523000000000024
2022-02-18 05:30:00+00:00,1.26956,1.26969,1.26933,1.2694,1.26956,1.26958,0.0,hold,0.0,0.0,0.10523000000000024
2022-02-18 05:45:00+00:00,1.26942,1.26963,1.26934,1.26949,1.26942,1.26946,0.0,hold,0.0,0.0,0.10523000000000024
2022-02-18 06:00:00+00:00,1.2695,1.2695,1.26906,1.26907,1.2695,1.26953,0.0,hold,0.0,0.0,0.10523000000000024
2022-02-18 06:15:00+00:00,1.26909,1.26935,1.26879,1.26887,1.26909,1.26913,0.0,hold,0.0,0.0,0.10523000000000024
2022-02-18 06:30:00+00:00,1.26888,1.26936,1.26886,1.26916,1.26888,1.2689,0.0,hold,0.0,0.0,0.10523000000000024
2022-02-18 06:45:00+00:00,1.26916,1.26952,1.26906,1.2695,1.26916,1.26916,0.0,hold,0.0,0.0,0.10523000000000024
2022-02-18 07:00:00+00:00,1.26949,1.26975,1.26923,1.26973,1.26949,1.2695,0.0,hold,0.0,0.0,0.10523000000000024
2022-02-18 07:15:00+00:00,1.26972,1.26981,1.26948,1.26972,1.26972,1.26977,0.0,hold,0.0,0.0,0.10523000000000024
2022-02-18 07:30:00+00:00,1.26972,1.26972,1.26916,1.26924,1.26972,1.26979,0.0,hold,0.0,0.0,0.10523000000000024
2022-02-18 07:45:00+00:00,1.26919,1.26952,1.26908,1.26935,1.26919,1.26923,0.0,hold,0.0,0.0,0.10523000000000024
2022-02-18 08:00:00+00:00,1.26936,1.26983,1.26932,1.26965,1.26936,1.26939,0.0,hold,0.0,0.0,0.10523000000000024
2022-02-18 08:15:00+00:00,1.26969,1.26981,1.26892,1.26903,1.26969,1.26973,0.0,hold,0.0,0.0,0.10523000000000024
2022-02-18 08:30:00+00:00,1.26901,1.26911,1.26873,1.26892,1.26901,1.26906,-1.0,short,-1.0,0.0,0.10523000000000024
2022-02-18 08:45:00+00:00,1.2689,1.26917,1.26876,1.2691,1.2689,1.26892,0.0,hold,-1.0,8.999999999992347e-05,0.10523000000000024
2022-02-18 09:00:00+00:00,1.26909,1.26924,1.26853,1.26858,1.26909,1.26911,0.0,hold,-1.0,-9.999999999998899e-05,0.10523000000000024
